year,event_date_start,event_date_end,province,municipality,commodity,disaster_type_raw,disaster_category,disaster_name,area_partially_damaged_ha,area_totally_damaged_ha,area_total_affected_ha,farmers_affected,losses_php_production_cost,losses_php_farm_gate,losses_php_grand_total,sanitation_remarks
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Sipalay,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,136.33,19.17,155.5,168.0,948981.0,2178486.17,3127467.17,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Calatrava,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,302.51,48.0,350.51,343.0,0.0,12217850.12,12217850.12,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,San Enrique,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,418.67,0.0,418.67,328.0,3476016.0,3290108.6,6766124.6,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Hinoba-an,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,622.0,0.0,622.0,390.0,1587965.65,8091320.0,9679285.65,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Sagay,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,60.15,1.0,61.15,84.0,59300.0,1516187.5,1575487.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Cauayan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,98.33,16.2,114.53,98.0,958935.0,3640073.25,4599008.25,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Himamaylan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,232.37,0.0,232.37,327.0,1691842.5,2431818.48,4123660.98,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Moises Padilla,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,382.99,0.0,382.99,200.0,1167000.0,13176283.2,14343283.2,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Talisay,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,8.93,8.93,24.0,158050.0,0.0,158050.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Pulupandan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,30.97,8.1,39.07,49.0,168950.0,325461.6,494411.6,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of San Carlos,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,63.0,0.0,63.0,54.0,47200.0,1013412.5,1060612.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Cadiz,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,122.77,5.06,127.83,165.0,212490.0,4883175.2,5095665.2,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of La Carlota,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,41.9,0.0,41.9,33.0,247520.0,465696.0,713216.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Bago,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2991.5,0.0,2991.5,2640.0,7454870.0,52394805.0,59849675.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Escalante,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,35.91,35.91,49.0,251845.0,601600.0,853445.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Toboso,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,12.75,12.75,19.0,0.0,734400.0,734400.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Victorias,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,8.4,1.1,9.5,19.0,13000.0,291900.0,304900.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Candoni,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,1044.0,0.0,1044.0,1215.0,1860000.0,3791760.0,5651760.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Binalbagan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,7.94,0.0,7.94,11.0,2171.43,85245.0,87416.43,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Kabankalan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,14.72,2.24,16.96,23.0,119760.0,312681.6,432441.6,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Pontevedra,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,294.6,5.39,299.99,328.0,49880.0,10694727.75,10744607.75,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Enrique B. Magalona,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,121.41,0.0,121.4,165.0,195960.0,2134760.4,2330720.4,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,City of Silay,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,36.99,0.75,37.74,90.0,152640.0,816407.2,969047.2,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Don Salvador Benedicto,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,22.2,0.0,22.2,20.0,0.0,680064.0,680064.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Ilog,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,546.37,0.0,546.37,665.0,6188790.0,4738636.8,10927426.8,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Hinigaran,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,239.88,76.85,316.73,339.0,2332600.0,2766055.5,5098655.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,La Castellana,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,132.56,0.0,132.56,170.0,637305.0,4890539.2,5527844.2,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Murcia,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,96.76,1.35,98.11,133.0,0.0,3734856.0,3734856.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,NEGROS OCCIDENTAL,Isabela,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,64.88,0.0,64.88,107.0,817488.0,0.0,817488.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Numancia,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.4,10.75,11.15,13.0,140000.0,429450.0,569450.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Banga,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,11.0,11.0,19.0,186250.0,166520.0,352770.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Malinao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,15.2,15.2,23.0,78750.0,495000.0,573750.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Madalag,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,5.75,5.75,33.0,67500.0,238700.0,306200.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Nabas,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.5,2.0,2.5,4.0,40000.0,20125.0,60125.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Kalibo,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,1.1,11.5,12.6,25.0,192250.0,55000.0,247250.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Altavas,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,19.0,0.0,19.0,25.0,10000.0,140250.0,150250.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,AKLAN,Libacao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,1.75,34.11,35.86,52.0,0.0,2497950.0,2497950.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Patnongon,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,9.25,9.25,14.0,277500.0,0.0,277500.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Pandan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,0.32,0.32,4.0,8544.0,0.0,8544.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,San Jose,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,1.5,1.5,7.0,45000.0,0.0,45000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Barbaza,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,26.1,0.0,26.1,61.0,156063.69,1508749.0,1664812.69,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Sibalom,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,49.32,49.32,15.0,1479600.0,0.0,1479600.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Hamtic,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,4.6,1.0,5.6,12.0,59090.91,33600.0,92690.91,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Valderrama,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.5,2.0,2.5,1.0,6250.0,68000.0,74250.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Laua-an,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,43.75,43.75,87.5,100.0,0.0,2953125.0,2953125.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Tibiao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,17.9,7.0,24.9,27.0,226607.14,1223200.0,1449807.14,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,San Remigio,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,8.0,16.25,24.25,25.0,368750.0,491250.0,860000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Culasi,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2.6,5.0,7.6,6.0,65000.0,248000.0,313000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Belison,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,7.75,0.0,7.75,46.0,68250.0,102400.0,170650.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ANTIQUE,Tobias Fornier,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,4.0,0.0,4.0,6.0,80000.0,0.0,80000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Dumalag,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,131.0,108.0,239.0,329.0,6416000.0,0.0,6416000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Dumarao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,27.8,5.0,32.8,31.0,778400.0,0.0,1078400.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Pontevedra,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,114.75,0.0,114.75,106.0,144000.0,2543062.5,2687062.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,President Roxas,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,80.0,0.0,80.0,91.0,336000.0,1587600.0,1923600.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Dao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,60.0,60.0,66.0,2000000.0,900000.0,2900000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Panitan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,23.25,61.5,84.75,95.0,2240000.0,1693125.0,3933125.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Ma-ayon,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,199.25,0.0,199.25,200.0,0.0,2926982.5,2926982.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Sigma,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,24.5,24.5,34.0,980000.0,0.0,980000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Cuartero,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,5.0,5.0,9.0,180000.0,19500.0,199500.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Mambusao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,135.45,0.0,135.45,129.0,1570800.0,5396355.0,6967155.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Jamindan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,39.6,39.6,49.0,654000.0,1778625.0,2432625.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Sapian,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,15.0,0.0,15.0,15.0,0.0,393750.0,393750.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Tapaz,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,61.4,75.87,137.27,153.0,282000.0,7914000.0,8196000.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,CAPIZ,Pilar,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,74.0,0.0,74.0,74.0,1716800.0,0.0,1716800.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,GUIMARAS,San Lorenzo,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,14.64,0.0,14.64,45.0,231161.58,51906.25,283067.83,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,GUIMARAS,Jordan ,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2.5,0.15,2.65,10.0,10401.66,265100.0,275501.66,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,GUIMARAS,Nueva Valencia,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,5.35,3.0,8.35,15.0,5875.0,808200.0,814075.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,GUIMARAS,Sibunag,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2.91,0.0,2.91,11.0,63757.17,47500.0,111257.17,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Anilao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,11.9,0.0,11.9,22.0,106347.0,0.0,106347.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Banate,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,10.5,0.0,10.5,8.0,121500.0,141075.0,262575.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Calinog,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,34.0,0.0,34.0,27.0,163912.45,731275.2,895187.65,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Dingle,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,21.5,16.5,38.0,43.0,71494.62,1080777.5,1152272.12,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Guimbal,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,4.25,2.0,6.25,14.0,0.0,251312.5,251312.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Lambunao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,11.55,0.0,11.55,15.0,161700.0,0.0,161700.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Miagao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2.0,0.0,2.0,2.0,20428.57,0.0,20428.57,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,City of Passi,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,21.0,0.0,21.0,24.0,383794.43,470400.0,854194.43,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Mina,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,5.77,6.65,12.42,19.0,187149.92,99631.25,286781.17,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Oton,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,9.0,0.0,9.0,2.0,136176.18,0.0,136176.18,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Tigbauan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,1.75,0.0,1.75,3.0,7767.54,0.0,7767.54,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Barotac Viejo,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,66.3,0.0,66.3,63.0,618450.0,0.0,618450.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Concepcion,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,35.52,1.5,37.02,39.0,234432.0,27360.0,261792.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,San Enrique,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,9.0,0.0,9.0,9.0,76371.43,0.0,76371.43,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,San Dionisio,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,69.2,0.0,69.2,54.0,1210634.25,0.0,1210634.25,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Maasin,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,8.5,0.0,8.5,11.0,0.0,228780.0,228780.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Balasan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,96.3,0.0,96.3,87.0,955702.22,975520.0,1931222.22,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Cabatuan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,20.8,0.0,20.8,22.0,66700.0,642422.3,709122.3,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Barotac Nuevo,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,13.0,2.0,15.0,6.0,235425.76,0.0,235425.76,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Estancia,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,2.0,0.0,2.0,2.0,42480.0,0.0,42480.0,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Igbaras,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,10.53,0.0,10.53,14.0,83160.0,49048.2,132208.2,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Janiuay,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,83.1,4.25,87.35,94.0,740300.0,2682733.5,3423033.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Pototan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,0.0,7.5,7.5,15.0,32797.03,0.0,32797.03,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,San Rafael,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,19.25,6.5,25.75,18.0,264687.5,760500.0,1025187.5,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Sara,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,29.0,0.0,29.0,18.0,644444.44,0.0,644444.44,"Parsed from 'Month Day-Day, Year' format."
2022,2022-10-26,2022-10-30,ILOILO,Badiangan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,STS Paeng 2022 (Trough) induced Flooding,3.0,0.0,3.0,3.0,61046.51,0.0,61046.51,"Parsed from 'Month Day-Day, Year' format."
